EURUSD,Open,High,Low,Close,Range HL
19.02.2015,1.1397,1.145,1.1356,1.1368,94
20.02.2015,1.1368,1.143,1.1279,1.1381,151
23.02.2015,1.1384,1.1412,1.1295,1.1335,117
24.02.2015,1.1335,1.1358,1.1289,1.134,69
25.02.2015,1.134,1.1389,1.1336,1.1361,53
26.02.2015,1.1361,1.138,1.1184,1.1198,196
27.02.2015,1.1198,1.1245,1.1176,1.1196,69
02.03.2015,1.1191,1.1241,1.116,1.1184,81
03.03.2015,1.1184,1.1218,1.1155,1.1176,63
04.03.2015,1.1176,1.1186,1.1062,1.1078,124
05.03.2015,1.1078,1.1114,1.0988,1.103,126
06.03.2015,1.103,1.1033,1.084,1.0844,193
09.03.2015,1.0832,1.0907,1.0823,1.0852,84
10.03.2015,1.0852,1.0856,1.0693,1.0698,163
11.03.2015,1.0698,1.0717,1.0511,1.0547,206
12.03.2015,1.0547,1.0684,1.0495,1.0635,189
13.03.2015,1.0635,1.0635,1.0463,1.0496,172
16.03.2015,1.0489,1.062,1.0458,1.0568,162
17.03.2015,1.0568,1.0651,1.0552,1.0597,99
18.03.2015,1.0597,1.1043,1.058,1.0864,463
19.03.2015,1.0864,1.0919,1.0613,1.066,306
20.03.2015,1.066,1.0882,1.065,1.0821,232
23.03.2015,1.0837,1.0971,1.0768,1.0946,203
24.03.2015,1.0946,1.1029,1.0891,1.0924,138
25.03.2015,1.0924,1.1014,1.0901,1.097,113
26.03.2015,1.097,1.1052,1.0857,1.0884,195
27.03.2015,1.0884,1.0949,1.0801,1.0889,148
30.03.2015,1.0891,1.0905,1.081,1.0833,95
31.03.2015,1.0833,1.0845,1.0713,1.0731,132
01.04.2015,1.0731,1.08,1.0719,1.0763,81
02.04.2015,1.0763,1.0905,1.075,1.088,155
03.04.2015,1.088,1.1027,1.0864,1.0969,163
06.04.2015,1.0967,1.1036,1.091,1.0922,126
07.04.2015,1.0922,1.0955,1.0804,1.0814,151
08.04.2015,1.0814,1.0888,1.0764,1.0781,124
09.04.2015,1.0781,1.0789,1.0638,1.0659,151
10.04.2015,1.0659,1.0684,1.0568,1.0604,116
13.04.2015,1.0598,1.0619,1.0521,1.0567,98
14.04.2015,1.0567,1.0707,1.0532,1.0655,175
15.04.2015,1.0655,1.0702,1.0571,1.0684,131
16.04.2015,1.0684,1.0818,1.0625,1.0761,193
17.04.2015,1.0761,1.0849,1.0734,1.0806,115
20.04.2015,1.0822,1.0825,1.0712,1.0738,113
21.04.2015,1.0738,1.0781,1.066,1.0736,121
22.04.2015,1.0736,1.0801,1.0709,1.0725,92
23.04.2015,1.0725,1.0846,1.0666,1.0824,180
24.04.2015,1.0824,1.09,1.0785,1.0873,115
27.04.2015,1.0866,1.0927,1.082,1.0891,107
28.04.2015,1.0891,1.0991,1.086,1.0981,131
29.04.2015,1.0981,1.1188,1.096,1.1128,228
30.04.2015,1.1128,1.1266,1.1072,1.1224,194
01.05.2015,1.1224,1.129,1.1175,1.1199,115
04.05.2015,1.12,1.1224,1.1123,1.1146,101
05.05.2015,1.1146,1.1223,1.1066,1.1185,157
06.05.2015,1.1185,1.137,1.1175,1.1347,195
07.05.2015,1.1347,1.1392,1.1237,1.1267,155
08.05.2015,1.1267,1.1289,1.1179,1.1199,110
11.05.2015,1.1197,1.1207,1.1131,1.1155,76
12.05.2015,1.1155,1.1279,1.1135,1.1213,144
13.05.2015,1.1213,1.1383,1.1203,1.1354,180
14.05.2015,1.1354,1.1445,1.1341,1.141,104
15.05.2015,1.141,1.1467,1.1324,1.1451,143
18.05.2015,1.1446,1.1453,1.1299,1.1315,154
19.05.2015,1.1315,1.1326,1.1119,1.115,207
20.05.2015,1.115,1.1153,1.1062,1.1094,91
21.05.2015,1.1094,1.1181,1.108,1.1112,101
22.05.2015,1.1112,1.1208,1.1002,1.1013,206
25.05.2015,1.1005,1.101,1.0959,1.0978,51
26.05.2015,1.0978,1.0982,1.0863,1.0873,119
27.05.2015,1.0873,1.0929,1.0819,1.0904,110
28.05.2015,1.0904,1.0959,1.0868,1.0949,91
29.05.2015,1.0949,1.1006,1.0926,1.0986,80
01.06.2015,1.0985,1.0991,1.0887,1.0927,104
02.06.2015,1.0927,1.1192,1.0916,1.1151,276
03.06.2015,1.1151,1.1285,1.108,1.1275,205
04.06.2015,1.1275,1.138,1.1223,1.1238,157
05.06.2015,1.1238,1.128,1.105,1.1114,230
08.06.2015,1.1112,1.1307,1.1082,1.1291,225
09.06.2015,1.1291,1.1346,1.1214,1.1283,132
10.06.2015,1.1283,1.1386,1.126,1.1324,126
11.06.2015,1.1324,1.1331,1.1182,1.1258,149
12.06.2015,1.1258,1.1297,1.1151,1.1266,146
15.06.2015,1.1227,1.1294,1.1189,1.1283,105
16.06.2015,1.1283,1.133,1.1205,1.1248,125
17.06.2015,1.1248,1.1358,1.1207,1.1337,151
18.06.2015,1.1337,1.1436,1.1331,1.1359,105
19.06.2015,1.1359,1.1398,1.1292,1.1352,106
22.06.2015,1.1363,1.141,1.1312,1.1341,98
23.06.2015,1.1341,1.1347,1.1135,1.1167,212
24.06.2015,1.1167,1.1235,1.1155,1.1205,80
25.06.2015,1.1205,1.1228,1.1154,1.1205,74
26.06.2015,1.1205,1.122,1.113,1.1167,90
29.06.2015,1.1034,1.1278,1.0955,1.1236,323
30.06.2015,1.1236,1.1244,1.1112,1.1147,132
01.07.2015,1.1147,1.1171,1.1043,1.1053,128
02.07.2015,1.1053,1.1121,1.1032,1.1084,89
03.07.2015,1.1084,1.1118,1.1065,1.1114,53
06.07.2015,1.1003,1.1096,1.097,1.1056,126
07.07.2015,1.1056,1.1059,1.0916,1.1011,143
08.07.2015,1.1011,1.1093,1.0974,1.1077,119
09.07.2015,1.1076,1.1125,1.0992,1.1036,133
10.07.2015,1.1036,1.1216,1.1031,1.1162,185
13.07.2015,1.1099,1.1197,1.0996,1.1002,201
14.07.2015,1.1002,1.1083,1.0966,1.1009,117
15.07.2015,1.1009,1.1036,1.093,1.095,106
16.07.2015,1.0949,1.0963,1.0856,1.0875,107
17.07.2015,1.0875,1.0907,1.0829,1.083,78
20.07.2015,1.0835,1.087,1.0809,1.0825,61
21.07.2015,1.0825,1.0969,1.0812,1.0935,157
22.07.2015,1.0935,1.0967,1.087,1.0929,97
23.07.2015,1.0929,1.1018,1.0922,1.0984,96
24.07.2015,1.0985,1.0996,1.0925,1.0984,71
27.07.2015,1.097,1.1129,1.0969,1.1088,160
28.07.2015,1.1088,1.11,1.1022,1.106,78
29.07.2015,1.106,1.1084,1.0967,1.0984,117
30.07.2015,1.0984,1.0989,1.0893,1.0932,96
31.07.2015,1.0932,1.1114,1.0921,1.0984,193
03.08.2015,1.0973,1.0996,1.0941,1.095,55
04.08.2015,1.095,1.0988,1.0879,1.0881,109
05.08.2015,1.0881,1.0934,1.0848,1.0906,86
06.08.2015,1.0906,1.0944,1.0874,1.0925,70
07.08.2015,1.0925,1.0978,1.0856,1.0967,122
10.08.2015,1.0972,1.1042,1.0925,1.1019,117
11.08.2015,1.1019,1.1088,1.0961,1.1042,127
12.08.2015,1.1042,1.1214,1.1025,1.1159,189
13.08.2015,1.1159,1.1189,1.108,1.115,109
14.08.2015,1.115,1.1189,1.1098,1.1109,91
17.08.2015,1.1108,1.1125,1.1059,1.1078,66
18.08.2015,1.1078,1.1094,1.1017,1.1024,77
19.08.2015,1.1024,1.1134,1.1018,1.112,116
20.08.2015,1.112,1.1245,1.1107,1.1242,138
21.08.2015,1.1241,1.1389,1.123,1.1386,159
24.08.2015,1.137,1.1714,1.1365,1.1619,349
25.08.2015,1.1619,1.1623,1.1397,1.1517,226
26.08.2015,1.1517,1.1561,1.1292,1.1314,269
27.08.2015,1.1314,1.1364,1.1203,1.1246,161
28.08.2015,1.1246,1.131,1.1156,1.1185,154
31.08.2015,1.1177,1.1262,1.1161,1.1211,101
01.09.2015,1.1211,1.1332,1.1208,1.1315,124
02.09.2015,1.1315,1.1319,1.1217,1.1227,102
03.09.2015,1.1227,1.1244,1.1087,1.1123,157
04.09.2015,1.1123,1.1189,1.109,1.1149,99
07.09.2015,1.116,1.1178,1.1122,1.117,56
08.09.2015,1.117,1.123,1.1153,1.1203,77
09.09.2015,1.1203,1.1216,1.1132,1.1207,84
10.09.2015,1.1207,1.1295,1.1172,1.128,123
11.09.2015,1.128,1.135,1.1254,1.1338,96
14.09.2015,1.1338,1.1373,1.1284,1.1317,89
15.09.2015,1.1317,1.1329,1.1259,1.1269,70
16.09.2015,1.1269,1.1321,1.1214,1.129,107
17.09.2015,1.129,1.1441,1.1285,1.1435,156
18.09.2015,1.1435,1.146,1.127,1.1298,190
21.09.2015,1.1301,1.133,1.1181,1.119,149
22.09.2015,1.119,1.1208,1.1114,1.112,94
23.09.2015,1.112,1.1214,1.1105,1.1186,109
24.09.2015,1.1186,1.1296,1.1165,1.123,131
25.09.2015,1.123,1.1231,1.1116,1.1195,115
28.09.2015,1.1196,1.1248,1.1147,1.1244,101
29.09.2015,1.1244,1.1281,1.1194,1.1249,87
30.09.2015,1.1249,1.1261,1.1157,1.1177,104
01.10.2015,1.1177,1.1209,1.1135,1.1195,74
02.10.2015,1.1195,1.1319,1.1151,1.1216,168
05.10.2015,1.122,1.1289,1.1174,1.1188,115
06.10.2015,1.1188,1.128,1.1172,1.1272,108
07.10.2015,1.1272,1.1284,1.1212,1.1237,72
08.10.2015,1.1237,1.1327,1.1235,1.1276,92
09.10.2015,1.1276,1.1387,1.1267,1.1358,120
12.10.2015,1.136,1.1397,1.1353,1.1358,44
13.10.2015,1.1358,1.1411,1.1345,1.1379,66
14.10.2015,1.1379,1.1489,1.1378,1.1474,111
15.10.2015,1.1474,1.1495,1.1363,1.1386,132
16.10.2015,1.1386,1.1396,1.1335,1.1348,61
19.10.2015,1.1353,1.1379,1.1306,1.1327,73
20.10.2015,1.1327,1.1387,1.1324,1.1346,63
21.10.2015,1.1346,1.1378,1.1334,1.1339,44
22.10.2015,1.1339,1.1351,1.11,1.1109,251
23.10.2015,1.1109,1.114,1.0997,1.1018,143
26.10.2015,1.1009,1.1068,1.0989,1.1058,79
27.10.2015,1.1058,1.1079,1.103,1.1051,49
28.10.2015,1.1051,1.1096,1.0897,1.0923,199
29.10.2015,1.0923,1.0986,1.0903,1.0977,83
30.10.2015,1.0977,1.1072,1.0966,1.1006,106
02.11.2015,1.1015,1.1053,1.1,1.1016,53
03.11.2015,1.1016,1.103,1.0936,1.0964,94
04.11.2015,1.0964,1.0968,1.0844,1.0866,124
05.11.2015,1.0866,1.0897,1.0834,1.0884,63
06.11.2015,1.0884,1.0894,1.0707,1.0741,187
09.11.2015,1.0735,1.079,1.072,1.0752,70
10.11.2015,1.0752,1.0764,1.0675,1.0724,89
11.11.2015,1.0724,1.0774,1.0706,1.0743,68
12.11.2015,1.0743,1.083,1.0691,1.0814,139
13.11.2015,1.0814,1.0817,1.0714,1.0773,103
16.11.2015,1.0752,1.0779,1.0675,1.0686,104
17.11.2015,1.0686,1.0691,1.0631,1.0642,60
18.11.2015,1.0642,1.0692,1.0617,1.066,75
19.11.2015,1.066,1.0763,1.0656,1.0734,107
20.11.2015,1.0734,1.0739,1.064,1.0646,99
23.11.2015,1.0646,1.0657,1.0593,1.0636,64
24.11.2015,1.0636,1.0673,1.062,1.0643,53
25.11.2015,1.0643,1.0689,1.0566,1.0624,123
26.11.2015,1.0624,1.0627,1.06,1.061,27
27.11.2015,1.061,1.0638,1.0569,1.0593,69
30.11.2015,1.0592,1.0597,1.0558,1.0565,39
01.12.2015,1.0565,1.0637,1.0563,1.0633,74
02.12.2015,1.0633,1.0636,1.0551,1.0615,85
03.12.2015,1.0615,1.0981,1.0524,1.094,457
04.12.2015,1.094,1.0956,1.0836,1.0881,120
07.12.2015,1.0872,1.0887,1.0796,1.0837,91
08.12.2015,1.0837,1.0903,1.083,1.0892,73
09.12.2015,1.0892,1.1043,1.0879,1.1025,164
10.12.2015,1.1025,1.1025,1.0925,1.0941,100
11.12.2015,1.0941,1.1031,1.0927,1.0986,104
14.12.2015,1.0985,1.1049,1.0946,1.0992,103
15.12.2015,1.0992,1.106,1.0905,1.0931,155
16.12.2015,1.0931,1.1011,1.0888,1.0912,123
17.12.2015,1.0912,1.0914,1.0803,1.0826,111
18.12.2015,1.0826,1.0875,1.0805,1.0868,70
21.12.2015,1.0858,1.0939,1.0848,1.0915,91
22.12.2015,1.0915,1.0984,1.0902,1.0957,82
23.12.2015,1.0957,1.0957,1.087,1.0912,87
24.12.2015,1.0912,1.0967,1.0904,1.0963,63
25.12.2015,1.0964,1.1004,1.0919,1.096,85
28.12.2015,1.0952,1.0993,1.0946,1.0968,47
29.12.2015,1.0968,1.0992,1.0899,1.092,93
30.12.2015,1.092,1.0944,1.0902,1.0933,42
31.12.2015,1.0933,1.0937,1.0853,1.0862,84
01.01.2016,1.0862,1.0867,1.0854,1.0856,13
04.01.2016,1.0858,1.0946,1.0781,1.0831,165
05.01.2016,1.0831,1.0839,1.0711,1.0748,128
06.01.2016,1.0748,1.0799,1.0716,1.0781,83
07.01.2016,1.0781,1.094,1.0771,1.0932,169
08.01.2016,1.0932,1.0934,1.0803,1.0922,131
11.01.2016,1.0909,1.097,1.0848,1.0859,122
12.01.2016,1.0859,1.09,1.082,1.0858,80
13.01.2016,1.0858,1.0888,1.0805,1.0877,83
14.01.2016,1.0877,1.0943,1.0835,1.0865,108
15.01.2016,1.0865,1.0985,1.0855,1.0916,130
18.01.2016,1.0919,1.0942,1.0869,1.0892,73
19.01.2016,1.0892,1.0939,1.086,1.0908,79
20.01.2016,1.0908,1.0976,1.0877,1.089,99
21.01.2016,1.089,1.0921,1.0778,1.0874,143
22.01.2016,1.0874,1.0877,1.0789,1.0796,88
25.01.2016,1.08,1.0857,1.079,1.0849,67
26.01.2016,1.0849,1.0874,1.0819,1.087,55
27.01.2016,1.087,1.0917,1.0851,1.0893,66
28.01.2016,1.0893,1.0968,1.087,1.094,98
29.01.2016,1.094,1.0949,1.081,1.0831,139
01.02.2016,1.0834,1.0913,1.0815,1.0888,98
02.02.2016,1.0888,1.094,1.0886,1.0919,54
03.02.2016,1.0919,1.1146,1.0904,1.1105,242
04.02.2016,1.1105,1.1239,1.107,1.1209,169
05.02.2016,1.1209,1.1246,1.1109,1.1158,137
08.02.2016,1.1158,1.1216,1.1087,1.1193,129
09.02.2016,1.1193,1.1338,1.1162,1.1293,176
10.02.2016,1.1293,1.1311,1.1161,1.1292,150
11.02.2016,1.1292,1.1376,1.1274,1.1323,102
12.02.2016,1.1323,1.1334,1.1214,1.1256,120
15.02.2016,1.1261,1.1261,1.1128,1.1156,133
16.02.2016,1.1156,1.1193,1.1124,1.1144,69
17.02.2016,1.1144,1.1179,1.1106,1.1128,73
18.02.2016,1.1128,1.115,1.1071,1.1107,79
19.02.2016,1.1107,1.1139,1.1067,1.113,72
22.02.2016,1.1124,1.1135,1.1003,1.103,132
23.02.2016,1.103,1.1053,1.099,1.102,63
24.02.2016,1.102,1.1046,1.0957,1.1013,89
25.02.2016,1.1013,1.105,1.0987,1.1018,63
26.02.2016,1.1018,1.1068,1.0912,1.0934,156
29.02.2016,1.0932,1.0963,1.0859,1.0873,104
01.03.2016,1.0873,1.0894,1.0834,1.0868,60
02.03.2016,1.0868,1.0881,1.0826,1.0868,55
03.03.2016,1.0868,1.0973,1.0854,1.0957,119
04.03.2016,1.0957,1.1043,1.0904,1.1005,139
07.03.2016,1.101,1.1026,1.094,1.1014,86
08.03.2016,1.1014,1.1058,1.0994,1.1011,64
09.03.2016,1.1011,1.1035,1.0946,1.0999,89
10.03.2016,1.0999,1.1218,1.0822,1.1177,396
11.03.2016,1.1178,1.121,1.108,1.1156,130
14.03.2016,1.1151,1.1176,1.1078,1.1103,98
15.03.2016,1.1103,1.1125,1.1072,1.1109,53
16.03.2016,1.1109,1.1242,1.1058,1.1224,184
17.03.2016,1.1224,1.1342,1.1206,1.1318,136
18.03.2016,1.1318,1.1337,1.1256,1.127,81
21.03.2016,1.1273,1.1288,1.1235,1.1241,53
22.03.2016,1.1241,1.126,1.1189,1.1217,71
23.03.2016,1.1217,1.1224,1.116,1.1181,64
24.03.2016,1.1181,1.1188,1.1144,1.1174,44
25.03.2016,1.1175,1.1181,1.1154,1.1167,27
28.03.2016,1.1164,1.122,1.1153,1.1196,67
29.03.2016,1.1196,1.1303,1.1169,1.1291,134
30.03.2016,1.1291,1.1365,1.1284,1.1338,81
31.03.2016,1.1338,1.1412,1.131,1.138,102
01.04.2016,1.138,1.1438,1.1335,1.1391,103
04.04.2016,1.1393,1.1413,1.1358,1.1391,55
05.04.2016,1.1391,1.1405,1.1336,1.1384,69
06.04.2016,1.1384,1.1432,1.1327,1.1399,105
07.04.2016,1.1399,1.1454,1.1338,1.1378,116
08.04.2016,1.1378,1.1419,1.1349,1.1399,70
11.04.2016,1.14,1.1447,1.1372,1.1408,75
12.04.2016,1.1408,1.1465,1.1346,1.1386,119
13.04.2016,1.1386,1.1391,1.1268,1.1274,123
14.04.2016,1.1274,1.1295,1.1234,1.1268,61
15.04.2016,1.1268,1.1317,1.1246,1.1284,71
18.04.2016,1.1309,1.1332,1.1274,1.1313,58
19.04.2016,1.1313,1.1385,1.1304,1.1358,81
20.04.2016,1.1358,1.1388,1.1291,1.1297,97
21.04.2016,1.1297,1.1398,1.127,1.1288,128
22.04.2016,1.1288,1.1309,1.1218,1.1222,91
25.04.2016,1.1235,1.1278,1.1217,1.1268,61
26.04.2016,1.1268,1.134,1.1256,1.1297,84
27.04.2016,1.1298,1.1362,1.1272,1.1322,90
28.04.2016,1.1322,1.1368,1.1296,1.1352,72
29.04.2016,1.1352,1.1459,1.1348,1.1451,111
02.05.2016,1.1449,1.1536,1.1431,1.1534,105
03.05.2016,1.1534,1.1616,1.1496,1.1496,120
04.05.2016,1.1496,1.1529,1.1467,1.1487,62
05.05.2016,1.1487,1.1494,1.1386,1.1405,108
06.05.2016,1.1405,1.1479,1.1387,1.1404,92
09.05.2016,1.1402,1.142,1.1376,1.1383,44
10.05.2016,1.1383,1.141,1.1359,1.1372,51
11.05.2016,1.1372,1.1447,1.1369,1.1426,78
12.05.2016,1.1426,1.1429,1.1371,1.1377,58
13.05.2016,1.1377,1.138,1.1283,1.1309,97
16.05.2016,1.1307,1.1342,1.1302,1.1321,40
17.05.2016,1.1321,1.1349,1.1302,1.1313,47
18.05.2016,1.1313,1.1316,1.1214,1.1216,102
19.05.2016,1.1216,1.123,1.118,1.1203,50
20.05.2016,1.1203,1.1237,1.1196,1.1224,41
23.05.2016,1.1217,1.1243,1.1188,1.122,55
24.05.2016,1.122,1.1227,1.1133,1.1141,94
25.05.2016,1.1141,1.1167,1.1129,1.1155,38
26.05.2016,1.1155,1.1217,1.115,1.1194,67
27.05.2016,1.1194,1.1201,1.1111,1.1115,90
30.05.2016,1.1117,1.1145,1.1098,1.1138,47
31.05.2016,1.1138,1.1173,1.1122,1.1132,51
01.06.2016,1.1132,1.1194,1.1114,1.1188,80
02.06.2016,1.1188,1.122,1.1145,1.1151,75
03.06.2016,1.1151,1.1374,1.1137,1.1367,237
06.06.2016,1.1351,1.1393,1.1326,1.1355,67
07.06.2016,1.1355,1.1381,1.1339,1.1358,42
08.06.2016,1.1358,1.1411,1.1355,1.1395,56
09.06.2016,1.1395,1.1416,1.1306,1.1316,110
10.06.2016,1.1316,1.1321,1.1246,1.1251,75
13.06.2016,1.126,1.1303,1.1232,1.1292,71
14.06.2016,1.1292,1.1298,1.1189,1.1207,109
15.06.2016,1.1207,1.1298,1.119,1.126,108
16.06.2016,1.126,1.1295,1.1131,1.1225,164
17.06.2016,1.1225,1.1296,1.1223,1.1277,73
20.06.2016,1.1281,1.1382,1.1281,1.1314,101
21.06.2016,1.1314,1.135,1.1242,1.1242,108
22.06.2016,1.1242,1.1338,1.1237,1.1296,101
23.06.2016,1.1296,1.1421,1.1296,1.1385,125
24.06.2016,1.1385,1.1428,1.0913,1.1117,515
27.06.2016,1.1072,1.1084,1.0971,1.1025,113
28.06.2016,1.1025,1.1112,1.101,1.1065,102
29.06.2016,1.1065,1.113,1.1049,1.1125,81
30.06.2016,1.1125,1.1155,1.1024,1.1106,131
01.07.2016,1.1106,1.1169,1.1072,1.1136,97
04.07.2016,1.1143,1.116,1.1098,1.1154,62
05.07.2016,1.1154,1.1186,1.1062,1.1076,124
06.07.2016,1.1076,1.1112,1.1029,1.11,83
07.07.2016,1.11,1.1107,1.1053,1.1063,54
08.07.2016,1.1063,1.112,1.1002,1.1051,118
11.07.2016,1.1051,1.1075,1.1016,1.1058,59
12.07.2016,1.1058,1.1126,1.1052,1.1061,74
13.07.2016,1.1061,1.112,1.1042,1.109,78
14.07.2016,1.109,1.1165,1.1088,1.112,77
15.07.2016,1.112,1.1149,1.1025,1.1035,124
18.07.2016,1.1043,1.1084,1.1038,1.1075,46
19.07.2016,1.1075,1.1081,1.1,1.1021,81
20.07.2016,1.1021,1.103,1.0982,1.1015,48
21.07.2016,1.1015,1.106,1.098,1.1026,80
22.07.2016,1.1026,1.1041,1.0956,1.0977,85
25.07.2016,1.097,1.0999,1.0952,1.0995,47
26.07.2016,1.0995,1.103,1.0978,1.0986,52
27.07.2016,1.0986,1.1065,1.0961,1.1058,104
28.07.2016,1.1059,1.1119,1.1053,1.1077,66
29.07.2016,1.1077,1.1197,1.1073,1.1174,124
01.08.2016,1.1177,1.1184,1.1155,1.1163,29
02.08.2016,1.1163,1.1234,1.1159,1.1224,75
03.08.2016,1.1224,1.1227,1.1141,1.1149,86
04.08.2016,1.1149,1.1156,1.1114,1.113,42
05.08.2016,1.113,1.1161,1.1046,1.1086,115
08.08.2016,1.1088,1.1105,1.1072,1.1088,33
09.08.2016,1.1088,1.1123,1.1071,1.1117,52
10.08.2016,1.1117,1.119,1.1113,1.1176,77
11.08.2016,1.1176,1.1192,1.1136,1.1137,56
12.08.2016,1.1137,1.1221,1.1131,1.1162,90
15.08.2016,1.1168,1.1204,1.1154,1.1184,50
16.08.2016,1.1184,1.1323,1.1178,1.1279,145
17.08.2016,1.1279,1.1316,1.1242,1.1289,74
18.08.2016,1.1289,1.1366,1.1286,1.1354,80
19.08.2016,1.1354,1.136,1.1304,1.1325,56
22.08.2016,1.1304,1.1334,1.1271,1.132,63
23.08.2016,1.132,1.1355,1.1303,1.1305,52
24.08.2016,1.1305,1.1312,1.1245,1.1264,67
25.08.2016,1.1264,1.1298,1.1259,1.1285,39
26.08.2016,1.1285,1.1341,1.1181,1.1198,160
29.08.2016,1.1196,1.1208,1.1158,1.1189,50
30.08.2016,1.1189,1.1192,1.1132,1.1143,60
31.08.2016,1.1143,1.1165,1.1123,1.1158,42
01.09.2016,1.1158,1.1205,1.1128,1.1197,77
02.09.2016,1.1197,1.1252,1.1151,1.1156,101
05.09.2016,1.1152,1.1182,1.1139,1.1147,43
06.09.2016,1.1147,1.1263,1.1141,1.1255,122
07.09.2016,1.1255,1.1271,1.1229,1.1239,42
08.09.2016,1.1239,1.1327,1.1235,1.126,92
09.09.2016,1.126,1.1285,1.1199,1.1233,86
12.09.2016,1.1231,1.1268,1.1211,1.1235,57
13.09.2016,1.1235,1.126,1.1204,1.122,56
14.09.2016,1.122,1.1274,1.1211,1.125,63
15.09.2016,1.125,1.1284,1.1219,1.1244,65
16.09.2016,1.1244,1.125,1.115,1.1155,100
19.09.2016,1.1165,1.1198,1.1149,1.1175,49
20.09.2016,1.1175,1.1213,1.115,1.1151,63
21.09.2016,1.1151,1.1197,1.1123,1.1189,74
22.09.2016,1.1189,1.1257,1.1185,1.1208,72
23.09.2016,1.1208,1.1241,1.1194,1.1226,47
26.09.2016,1.1232,1.1279,1.1221,1.1254,58
27.09.2016,1.1254,1.1259,1.1191,1.1215,68
28.09.2016,1.1214,1.1237,1.1182,1.1217,55
29.09.2016,1.1217,1.125,1.1197,1.1222,53
30.09.2016,1.1222,1.1251,1.1153,1.1235,98
03.10.2016,1.1236,1.1244,1.1205,1.1211,39
04.10.2016,1.1211,1.1239,1.1138,1.1204,101
05.10.2016,1.1204,1.1233,1.119,1.1205,43
06.10.2016,1.1205,1.1213,1.114,1.1151,73
07.10.2016,1.1151,1.1205,1.1104,1.1201,101
10.10.2016,1.1194,1.121,1.1132,1.1139,78
11.10.2016,1.1139,1.1142,1.1049,1.1054,93
12.10.2016,1.1054,1.1068,1.1005,1.1007,63
13.10.2016,1.1007,1.1058,1.0985,1.1056,73
14.10.2016,1.1056,1.1058,1.0971,1.0972,87
17.10.2016,1.0979,1.1008,1.0964,1.1,44
18.10.2016,1.1,1.1026,1.097,1.0981,56
19.10.2016,1.0981,1.1005,1.0955,1.0974,50
20.10.2016,1.0974,1.1039,1.0916,1.0929,123
21.10.2016,1.0929,1.093,1.0859,1.0884,71
24.10.2016,1.0879,1.09,1.086,1.0882,40
25.10.2016,1.0882,1.0905,1.0851,1.0889,54
26.10.2016,1.0889,1.0946,1.0875,1.0908,71
27.10.2016,1.0908,1.0942,1.0883,1.0897,59
28.10.2016,1.0897,1.0992,1.0893,1.0985,99
31.10.2016,1.0975,1.0995,1.0936,1.0981,59
01.11.2016,1.0981,1.1069,1.096,1.1055,109
02.11.2016,1.1055,1.1123,1.105,1.1098,73
03.11.2016,1.1098,1.1126,1.106,1.1105,66
04.11.2016,1.1105,1.1142,1.108,1.1141,62
07.11.2016,1.1137,1.1145,1.1028,1.1041,117
08.11.2016,1.1041,1.1067,1.1009,1.1026,58
09.11.2016,1.1026,1.13,1.0907,1.091,393
10.11.2016,1.091,1.0954,1.0865,1.0893,89
11.11.2016,1.0893,1.0923,1.083,1.0855,93
14.11.2016,1.0851,1.0853,1.0709,1.0737,144
15.11.2016,1.0737,1.0816,1.0714,1.0722,102
16.11.2016,1.0722,1.076,1.0666,1.0691,94
17.11.2016,1.0691,1.0746,1.062,1.0626,126
18.11.2016,1.0626,1.0643,1.0569,1.0588,74
21.11.2016,1.0593,1.0649,1.0579,1.063,70
22.11.2016,1.0629,1.0658,1.0584,1.0627,74
23.11.2016,1.0627,1.0644,1.0526,1.0553,118
24.11.2016,1.0553,1.0585,1.0518,1.0554,67
25.11.2016,1.0554,1.0627,1.0539,1.0589,88
28.11.2016,1.0599,1.0686,1.0564,1.0614,122
29.11.2016,1.0614,1.0654,1.0565,1.065,89
30.11.2016,1.065,1.0667,1.0553,1.0589,114
01.12.2016,1.0589,1.0669,1.0585,1.0661,84
02.12.2016,1.0661,1.069,1.0626,1.0664,64
05.12.2016,1.0671,1.0796,1.0506,1.0764,290
06.12.2016,1.0764,1.0785,1.0698,1.0718,87
07.12.2016,1.0718,1.0768,1.071,1.0753,58
08.12.2016,1.0753,1.0874,1.0598,1.0615,276
09.12.2016,1.0615,1.063,1.0531,1.0561,99
12.12.2016,1.0546,1.0652,1.052,1.0635,132
13.12.2016,1.0635,1.0667,1.0604,1.0626,63
14.12.2016,1.0626,1.067,1.0497,1.0536,173
15.12.2016,1.0536,1.0539,1.0367,1.0414,172
16.12.2016,1.0414,1.0474,1.0401,1.0451,73
19.12.2016,1.0446,1.048,1.0393,1.0402,87
20.12.2016,1.0402,1.0418,1.0352,1.0388,66
21.12.2016,1.0388,1.0451,1.0383,1.0424,68
22.12.2016,1.0424,1.0499,1.0424,1.0437,75
23.12.2016,1.0437,1.0469,1.0427,1.0456,42
26.12.2016,1.0459,1.0468,1.0441,1.0455,27
27.12.2016,1.0455,1.0463,1.0433,1.0457,30
28.12.2016,1.0457,1.048,1.0372,1.0413,108
29.12.2016,1.0413,1.0494,1.0409,1.049,85
30.12.2016,1.049,1.0653,1.0485,1.0517,168
02.01.2017,1.052,1.0534,1.0451,1.0455,83
03.01.2017,1.0455,1.049,1.0341,1.0405,149
04.01.2017,1.0405,1.05,1.039,1.0489,110
